0.387,	0.206,	0.0000001659125188536950
0.723,	0.007,	0.0000024484665661136200
1,	0.017,	0.0000030015082956259400
1.52,	0.093,	0.0000003227752639517350
5.2,	0.048,	0.0009547511312217190000
9.54,	0.054,	0.0002855706385118150000
19.19,	0.047,	0.0000436400201106083000
30.07,	0.009,	0.0000512820512820513000
39.48,	0.249,	0.0000000065359477124183
